BASE_CASE_15_PROP_PERMX.GRDECL,BASE_CASE_16_PROP_PERMX.GRDECL,BASE_CASE_17_PROP_PERMX.GRDECL,BASE_CASE_18_PROP_PERMX.GRDECL,BASE_CASE_19_PROP_PERMX.GRDECL
175.293,175.293,175.293,175.293,175.293
260.186,260.186,260.186,260.186,260.186
215.202,215.202,215.202,215.202,215.202
188.621,188.621,188.621,188.621,188.621
238.284,238.284,238.284,238.284,238.284
241.983,241.983,241.983,241.983,241.983
189.733,189.733,189.733,189.733,189.733
274.689,274.689,274.689,274.689,274.689
292.657,292.657,292.657,292.657,292.657
187.655,187.655,187.655,187.655,187.655
122.919,122.919,122.919,122.919,122.919
69.5676,69.5676,69.5676,69.5676,69.5676
70.0252,70.0252,70.0252,70.0252,70.0252
159.279,159.279,159.279,159.279,159.279
171.841,171.841,171.841,171.841,171.841
166.211,166.211,166.211,166.211,166.211
186.754,186.754,186.754,186.754,186.754
113.276,113.276,113.276,113.276,113.276
71.534,71.534,71.534,71.534,71.534
50.9083,50.9083,50.9083,50.9083,50.9083
87.5707,87.5707,87.5707,87.5707,87.5707
111.426,111.426,111.426,111.426,111.426
170.814,170.814,170.814,170.814,170.814
200.345,200.345,200.345,200.345,200.345
198.493,198.493,198.493,198.493,198.493
239.964,239.964,239.964,239.964,239.964
218.56,218.56,218.56,218.56,218.56
241.27,241.27,241.27,241.27,241.27
202.764,202.764,202.764,202.764,202.764
202.778,202.778,202.778,202.778,202.778
215.371,215.371,215.371,215.371,215.371
277.74,277.74,277.74,277.74,277.74
225.174,225.174,225.174,225.174,225.174
139.273,139.273,139.273,139.273,139.273
174.475,174.475,174.475,174.475,174.475
69.9773,69.9773,69.9773,69.9773,69.9773
52.7022,52.7022,52.7022,52.7022,52.7022
50.7645,50.7645,50.7645,50.7645,50.7645
87.2723,87.2723,87.2723,87.2723,87.2723
122.914,122.914,122.914,122.914,122.914
112.663,112.663,112.663,112.663,112.663
115.765,115.765,115.765,115.765,115.765
56.085,56.085,56.085,56.085,56.085
36.5318,36.5318,36.5318,36.5318,36.5318
59.6716,59.6716,59.6716,59.6716,59.6716
175.298,175.298,175.298,175.298,175.298
234.457,234.457,234.457,234.457,234.457
209.496,209.496,209.496,209.496,209.496
201.362,201.362,201.362,201.362,201.362
231.608,231.608,231.608,231.608,231.608
200.177,200.177,200.177,200.177,200.177
124.101,124.101,124.101,124.101,124.101
116.159,116.159,116.159,116.159,116.159
175.065,175.065,175.065,175.065,175.065
197.869,197.869,197.869,197.869,197.869
159.733,159.733,159.733,159.733,159.733
159.736,159.736,159.736,159.736,159.736
123.449,123.449,123.449,123.449,123.449
53.76,53.76,53.76,53.76,53.76
48.8177,48.8177,48.8177,48.8177,48.8177
33.8905,33.8905,33.8905,33.8905,33.8905
36.4515,36.4515,36.4515,36.4515,36.4515
68.4508,68.4508,68.4508,68.4508,68.4508
54.5551,54.5551,54.5551,54.5551,54.5551
96.388,96.388,96.388,96.388,96.388
43.2924,43.2924,43.2924,43.2924,43.2924
49.1902,49.1902,49.1902,49.1902,49.1902
43.7771,43.7771,43.7771,43.7771,43.7771
60.4534,60.4534,60.4534,60.4534,60.4534
198.761,198.761,198.761,198.761,198.761
286.25,286.25,286.25,286.25,286.25
274.402,274.402,274.402,274.402,274.402
270.884,270.884,270.884,270.884,270.884
198.301,198.301,198.301,198.301,198.301
202.849,202.849,202.849,202.849,202.849
167.118,167.118,167.118,167.118,167.118
158.609,158.609,158.609,158.609,158.609
158.979,158.979,158.979,158.979,158.979
162.628,162.628,162.628,162.628,162.628
158.868,158.868,158.868,158.868,158.868
110.841,110.841,110.841,110.841,110.841
36.5048,36.5048,36.5048,36.5048,36.5048
62.7036,62.7036,62.7036,62.7036,62.7036
36.7295,36.7295,36.7295,36.7295,36.7295
31.6149,31.6149,31.6149,31.6149,31.6149
30.348,30.348,30.348,30.348,30.348
47.7543,47.7543,47.7543,47.7543,47.7543
75.153,75.153,75.153,75.153,75.153
41.9349,41.9349,41.9349,41.9349,41.9349
49.1925,49.1925,49.1925,49.1925,49.1925
42.4703,42.4703,42.4703,42.4703,42.4703
49.1748,49.1748,49.1748,49.1748,49.1748
69.7826,69.7826,69.7826,69.7826,69.7826
274.463,274.463,274.463,274.463,274.463
287.264,287.264,287.264,287.264,287.264
279.752,279.752,279.752,279.752,279.752
276.306,276.306,276.306,276.306,276.306
188.96,188.96,188.96,188.96,188.96
155.653,155.653,155.653,155.653,155.653
117.348,117.348,117.348,117.348,117.348
177.821,177.821,177.821,177.821,177.821
184.571,184.571,184.571,184.571,184.571
93.681,93.681,93.681,93.681,93.681
119.586,119.586,119.586,119.586,119.586
82.1584,82.1584,82.1584,82.1584,82.1584
50.9883,50.9883,50.9883,50.9883,50.9883
51.5231,51.5231,51.5231,51.5231,51.5231
48.804,48.804,48.804,48.804,48.804
37.0763,37.0763,37.0763,37.0763,37.0763
59.1258,59.1258,59.1258,59.1258,59.1258
37.7595,37.7595,37.7595,37.7595,37.7595
41.9117,41.9117,41.9117,41.9117,41.9117
30.8576,30.8576,30.8576,30.8576,30.8576
41.9582,41.9582,41.9582,41.9582,41.9582
54.7045,54.7045,54.7045,54.7045,54.7045
49.056,49.056,49.056,49.056,49.056
43.9245,43.9245,43.9245,43.9245,43.9245
203.009,203.009,203.009,203.009,203.009
274.416,274.416,274.416,274.416,274.416
294.899,294.899,294.899,294.899,294.899
293.751,293.751,293.751,293.751,293.751
274.337,274.337,274.337,274.337,274.337
166.613,166.613,166.613,166.613,166.613
189.949,189.949,189.949,189.949,189.949
202.238,202.238,202.238,202.238,202.238
199.643,199.643,199.643,199.643,199.643
111.933,111.933,111.933,111.933,111.933
177.112,177.112,177.112,177.112,177.112
120.134,120.134,120.134,120.134,120.134
94.5897,94.5897,94.5897,94.5897,94.5897
49.4202,49.4202,49.4202,49.4202,49.4202
25.5698,25.5698,25.5698,25.5698,25.5698
31.7088,31.7088,31.7088,31.7088,31.7088
37.9506,37.9506,37.9506,37.9506,37.9506
37.9627,37.9627,37.9627,37.9627,37.9627
37.2927,37.2927,37.2927,37.2927,37.2927
31.8044,31.8044,31.8044,31.8044,31.8044
36.0682,36.0682,36.0682,36.0682,36.0682
57.2264,57.2264,57.2264,57.2264,57.2264
97.0686,97.0686,97.0686,97.0686,97.0686
53.7102,53.7102,53.7102,53.7102,53.7102
198.324,198.324,198.324,198.324,198.324
208.828,208.828,208.828,208.828,208.828
290.659,290.659,290.659,290.659,290.659
230.095,230.095,230.095,230.095,230.095
202.744,202.744,202.744,202.744,202.744
213.664,213.664,213.664,213.664,213.664
240.546,240.546,240.546,240.546,240.546
198.654,198.654,198.654,198.654,198.654
169.354,169.354,169.354,169.354,169.354
175.055,175.055,175.055,175.055,175.055
94.0471,94.0471,94.0471,94.0471,94.0471
53.0741,53.0741,53.0741,53.0741,53.0741
30.9758,30.9758,30.9758,30.9758,30.9758
34.3305,34.3305,34.3305,34.3305,34.3305
51.8071,51.8071,51.8071,51.8071,51.8071
57.0172,57.0172,57.0172,57.0172,57.0172
48.0514,48.0514,48.0514,48.0514,48.0514
87.3497,87.3497,87.3497,87.3497,87.3497
45.9496,45.9496,45.9496,45.9496,45.9496
14.4205,14.4205,14.4205,14.4205,14.4205
37.0557,37.0557,37.0557,37.0557,37.0557
49.5694,49.5694,49.5694,49.5694,49.5694
68.2754,68.2754,68.2754,68.2754,68.2754
45.5391,45.5391,45.5391,45.5391,45.5391
251.942,251.942,251.942,251.942,251.942
293.764,293.764,293.764,293.764,293.764
280.757,280.757,280.757,280.757,280.757
277.593,277.593,277.593,277.593,277.593
274.496,274.496,274.496,274.496,274.496
213.221,213.221,213.221,213.221,213.221
215.415,215.415,215.415,215.415,215.415
191.278,191.278,191.278,191.278,191.278
201.289,201.289,201.289,201.289,201.289
232.065,232.065,232.065,232.065,232.065
163.646,163.646,163.646,163.646,163.646
68.501,68.501,68.501,68.501,68.501
36.0028,36.0028,36.0028,36.0028,36.0028
74.729,74.729,74.729,74.729,74.729
85.4833,85.4833,85.4833,85.4833,85.4833
90.1552,90.1552,90.1552,90.1552,90.1552
100.172,100.172,100.172,100.172,100.172
123.096,123.096,123.096,123.096,123.096
19.669,19.669,19.669,19.669,19.669
14.3779,14.3779,14.3779,14.3779,14.3779
10.5993,10.5993,10.5993,10.5993,10.5993
24.8404,24.8404,24.8404,24.8404,24.8404
20.9504,20.9504,20.9504,20.9504,20.9504
51.0481,51.0481,51.0481,51.0481,51.0481
173.569,173.569,173.569,173.569,173.569
159.939,159.939,159.939,159.939,159.939
69.2249,69.2249,69.2249,69.2249,69.2249
49.5916,49.5916,49.5916,49.5916,49.5916
41.1113,41.1113,41.1113,41.1113,41.1113
44.1701,44.1701,44.1701,44.1701,44.1701
39.7656,39.7656,39.7656,39.7656,39.7656
27.4214,27.4214,27.4214,27.4214,27.4214
35.4017,35.4017,35.4017,35.4017,35.4017
55.5347,55.5347,55.5347,55.5347,55.5347
68.6468,68.6468,68.6468,68.6468,68.6468
59.3233,59.3233,59.3233,59.3233,59.3233
62.5381,62.5381,62.5381,62.5381,62.5381
88.1546,88.1546,88.1546,88.1546,88.1546
125.777,125.777,125.777,125.777,125.777
202.899,202.899,202.899,202.899,202.899
95.9129,95.9129,95.9129,95.9129,95.9129
76.9701,76.9701,76.9701,76.9701,76.9701
49.1511,49.1511,49.1511,49.1511,49.1511
52.9723,52.9723,52.9723,52.9723,52.9723
88.398,88.398,88.398,88.398,88.398
93.8016,93.8016,93.8016,93.8016,93.8016
123.01,123.01,123.01,123.01,123.01
76.6987,76.6987,76.6987,76.6987,76.6987
159.698,159.698,159.698,159.698,159.698
55.2483,55.2483,55.2483,55.2483,55.2483
71.989,71.989,71.989,71.989,71.989
36.5574,36.5574,36.5574,36.5574,36.5574
40.2935,40.2935,40.2935,40.2935,40.2935
34.3407,34.3407,34.3407,34.3407,34.3407
32.3325,32.3325,32.3325,32.3325,32.3325
34.9266,34.9266,34.9266,34.9266,34.9266
36.0443,36.0443,36.0443,36.0443,36.0443
92.0966,92.0966,92.0966,92.0966,92.0966
120.832,120.832,120.832,120.832,120.832
123.032,123.032,123.032,123.032,123.032
176.763,176.763,176.763,176.763,176.763
231.611,231.611,231.611,231.611,231.611
226.034,226.034,226.034,226.034,226.034
92.4084,92.4084,92.4084,92.4084,92.4084
85.4262,85.4262,85.4262,85.4262,85.4262
38.0508,38.0508,38.0508,38.0508,38.0508
48.5674,48.5674,48.5674,48.5674,48.5674
40.0277,40.0277,40.0277,40.0277,40.0277
58.8778,58.8778,58.8778,58.8778,58.8778
117.762,117.762,117.762,117.762,117.762
86.0232,86.0232,86.0232,86.0232,86.0232
50.9299,50.9299,50.9299,50.9299,50.9299
174.168,174.168,174.168,174.168,174.168
140.925,140.925,140.925,140.925,140.925
94.8706,94.8706,94.8706,94.8706,94.8706
50.6625,50.6625,50.6625,50.6625,50.6625
94.1264,94.1264,94.1264,94.1264,94.1264
36.5003,36.5003,36.5003,36.5003,36.5003
58.1384,58.1384,58.1384,58.1384,58.1384
84.6658,84.6658,84.6658,84.6658,84.6658
53.5009,53.5009,53.5009,53.5009,53.5009
106.799,106.799,106.799,106.799,106.799
158.49,158.49,158.49,158.49,158.49
169.306,169.306,169.306,169.306,169.306
158.22,158.22,158.22,158.22,158.22
216.532,216.532,216.532,216.532,216.532
174.36,174.36,174.36,174.36,174.36
94.2933,94.2933,94.2933,94.2933,94.2933
68.317,68.317,68.317,68.317,68.317
36.6734,36.6734,36.6734,36.6734,36.6734
31.7463,31.7463,31.7463,31.7463,31.7463
31.7215,31.7215,31.7215,31.7215,31.7215
47.3051,47.3051,47.3051,47.3051,47.3051
92.5093,92.5093,92.5093,92.5093,92.5093
94.8113,94.8113,94.8113,94.8113,94.8113
59.3106,59.3106,59.3106,59.3106,59.3106
192.431,192.431,192.431,192.431,192.431
123.027,123.027,123.027,123.027,123.027
123.25,123.25,123.25,123.25,123.25
195.814,195.814,195.814,195.814,195.814
204.027,204.027,204.027,204.027,204.027
158.402,158.402,158.402,158.402,158.402
175.137,175.137,175.137,175.137,175.137
93.5794,93.5794,93.5794,93.5794,93.5794
70.0383,70.0383,70.0383,70.0383,70.0383
86.6692,86.6692,86.6692,86.6692,86.6692
98.3814,98.3814,98.3814,98.3814,98.3814
86.6431,86.6431,86.6431,86.6431,86.6431
105.457,105.457,105.457,105.457,105.457
171.58,171.58,171.58,171.58,171.58
158.189,158.189,158.189,158.189,158.189
75.9204,75.9204,75.9204,75.9204,75.9204
48.7859,48.7859,48.7859,48.7859,48.7859
27.7759,27.7759,27.7759,27.7759,27.7759
19.7482,19.7482,19.7482,19.7482,19.7482
19.3372,19.3372,19.3372,19.3372,19.3372
36.6749,36.6749,36.6749,36.6749,36.6749
48.681,48.681,48.681,48.681,48.681
123.004,123.004,123.004,123.004,123.004
198.275,198.275,198.275,198.275,198.275
92.6649,92.6649,92.6649,92.6649,92.6649
181.795,181.795,181.795,181.795,181.795
174.351,174.351,174.351,174.351,174.351
215.395,215.395,215.395,215.395,215.395
170.135,170.135,170.135,170.135,170.135
181.04,181.04,181.04,181.04,181.04
161.405,161.405,161.405,161.405,161.405
94.3204,94.3204,94.3204,94.3204,94.3204
68.6734,68.6734,68.6734,68.6734,68.6734
51.0334,51.0334,51.0334,51.0334,51.0334
150.691,150.691,150.691,150.691,150.691
123.276,123.276,123.276,123.276,123.276
68.6026,68.6026,68.6026,68.6026,68.6026
61.3333,61.3333,61.3333,61.3333,61.3333
69.0151,69.0151,69.0151,69.0151,69.0151
62.3304,62.3304,62.3304,62.3304,62.3304
41.9653,41.9653,41.9653,41.9653,41.9653
24.4133,24.4133,24.4133,24.4133,24.4133
12.0525,12.0525,12.0525,12.0525,12.0525
19.4292,19.4292,19.4292,19.4292,19.4292
52.558,52.558,52.558,52.558,52.558
69.118,69.118,69.118,69.118,69.118
111.492,111.492,111.492,111.492,111.492
188.928,188.928,188.928,188.928,188.928
110.339,110.339,110.339,110.339,110.339
158.662,158.662,158.662,158.662,158.662
164.72,164.72,164.72,164.72,164.72
193.161,193.161,193.161,193.161,193.161
143.149,143.149,143.149,143.149,143.149
158.918,158.918,158.918,158.918,158.918
112.672,112.672,112.672,112.672,112.672
94.7084,94.7084,94.7084,94.7084,94.7084
52.7279,52.7279,52.7279,52.7279,52.7279
68.671,68.671,68.671,68.671,68.671
70.8205,70.8205,70.8205,70.8205,70.8205
71.3211,71.3211,71.3211,71.3211,71.3211
50.2329,50.2329,50.2329,50.2329,50.2329
57.8872,57.8872,57.8872,57.8872,57.8872
77.7709,77.7709,77.7709,77.7709,77.7709
65.9896,65.9896,65.9896,65.9896,65.9896
49.5581,49.5581,49.5581,49.5581,49.5581
25.483,25.483,25.483,25.483,25.483
24.1616,24.1616,24.1616,24.1616,24.1616
36.6788,36.6788,36.6788,36.6788,36.6788
70.1829,70.1829,70.1829,70.1829,70.1829
84.3184,84.3184,84.3184,84.3184,84.3184
148.843,148.843,148.843,148.843,148.843
115.607,115.607,115.607,115.607,115.607
55.1572,55.1572,55.1572,55.1572,55.1572
69.0741,69.0741,69.0741,69.0741,69.0741
128.181,128.181,128.181,128.181,128.181
119.334,119.334,119.334,119.334,119.334
188.724,188.724,188.724,188.724,188.724
108.422,108.422,108.422,108.422,108.422
159.878,159.878,159.878,159.878,159.878
174.713,174.713,174.713,174.713,174.713
123.504,123.504,123.504,123.504,123.504
122.269,122.269,122.269,122.269,122.269
116.469,116.469,116.469,116.469,116.469
59.5481,59.5481,59.5481,59.5481,59.5481
68.8524,68.8524,68.8524,68.8524,68.8524
118.257,118.257,118.257,118.257,118.257
50.9403,50.9403,50.9403,50.9403,50.9403
41.9703,41.9703,41.9703,41.9703,41.9703
41.9229,41.9229,41.9229,41.9229,41.9229
37.8488,37.8488,37.8488,37.8488,37.8488
41.3898,41.3898,41.3898,41.3898,41.3898
36.6384,36.6384,36.6384,36.6384,36.6384
65.4219,65.4219,65.4219,65.4219,65.4219
173.284,173.284,173.284,173.284,173.284
176.606,176.606,176.606,176.606,176.606
120.009,120.009,120.009,120.009,120.009
49.407,49.407,49.407,49.407,49.407
37.9947,37.9947,37.9947,37.9947,37.9947
70.2814,70.2814,70.2814,70.2814,70.2814
112.597,112.597,112.597,112.597,112.597
174.795,174.795,174.795,174.795,174.795
187.802,187.802,187.802,187.802,187.802
128.582,128.582,128.582,128.582,128.582
159.541,159.541,159.541,159.541,159.541
174.954,174.954,174.954,174.954,174.954
199.839,199.839,199.839,199.839,199.839
187.397,187.397,187.397,187.397,187.397
94.7826,94.7826,94.7826,94.7826,94.7826
94.9883,94.9883,94.9883,94.9883,94.9883
123.837,123.837,123.837,123.837,123.837
123.001,123.001,123.001,123.001,123.001
94.5297,94.5297,94.5297,94.5297,94.5297
94.9709,94.9709,94.9709,94.9709,94.9709
48.4996,48.4996,48.4996,48.4996,48.4996
48.8326,48.8326,48.8326,48.8326,48.8326
68.3516,68.3516,68.3516,68.3516,68.3516
74.884,74.884,74.884,74.884,74.884
105.743,105.743,105.743,105.743,105.743
110.984,110.984,110.984,110.984,110.984
120.528,120.528,120.528,120.528,120.528
33.9365,33.9365,33.9365,33.9365,33.9365
48.4601,48.4601,48.4601,48.4601,48.4601
93.7953,93.7953,93.7953,93.7953,93.7953
152.168,152.168,152.168,152.168,152.168
152.504,152.504,152.504,152.504,152.504
131.989,131.989,131.989,131.989,131.989
87.0815,87.0815,87.0815,87.0815,87.0815
93.5751,93.5751,93.5751,93.5751,93.5751
145.844,145.844,145.844,145.844,145.844
159.729,159.729,159.729,159.729,159.729
177.188,177.188,177.188,177.188,177.188
187.092,187.092,187.092,187.092,187.092
131.352,131.352,131.352,131.352,131.352
178.39,178.39,178.39,178.39,178.39
200.616,200.616,200.616,200.616,200.616
95.7706,95.7706,95.7706,95.7706,95.7706
71.907,71.907,71.907,71.907,71.907
123.113,123.113,123.113,123.113,123.113
111.143,111.143,111.143,111.143,111.143
86.3286,86.3286,86.3286,86.3286,86.3286
121.811,121.811,121.811,121.811,121.811
85.3798,85.3798,85.3798,85.3798,85.3798
112.196,112.196,112.196,112.196,112.196
101.479,101.479,101.479,101.479,101.479
41.9209,41.9209,41.9209,41.9209,41.9209
70.2697,70.2697,70.2697,70.2697,70.2697
85.0757,85.0757,85.0757,85.0757,85.0757
46.7419,46.7419,46.7419,46.7419,46.7419
44.0183,44.0183,44.0183,44.0183,44.0183
113.011,113.011,113.011,113.011,113.011
94.6024,94.6024,94.6024,94.6024,94.6024
49.8742,49.8742,49.8742,49.8742,49.8742
75.0094,75.0094,75.0094,75.0094,75.0094
197.643,197.643,197.643,197.643,197.643
198.997,198.997,198.997,198.997,198.997
117.456,117.456,117.456,117.456,117.456
112.767,112.767,112.767,112.767,112.767
202.766,202.766,202.766,202.766,202.766
194.031,194.031,194.031,194.031,194.031
85.8917,85.8917,85.8917,85.8917,85.8917
93.7177,93.7177,93.7177,93.7177,93.7177
188.163,188.163,188.163,188.163,188.163
70.8034,70.8034,70.8034,70.8034,70.8034
79.5484,79.5484,79.5484,79.5484,79.5484
49.776,49.776,49.776,49.776,49.776
47.44,47.44,47.44,47.44,47.44
87.8025,87.8025,87.8025,87.8025,87.8025
87.2951,87.2951,87.2951,87.2951,87.2951
31.8675,31.8675,31.8675,31.8675,31.8675
37.8752,37.8752,37.8752,37.8752,37.8752
48.886,48.886,48.886,48.886,48.886
36.6364,36.6364,36.6364,36.6364,36.6364
36.5386,36.5386,36.5386,36.5386,36.5386
84.6441,84.6441,84.6441,84.6441,84.6441
56.0809,56.0809,56.0809,56.0809,56.0809
68.5137,68.5137,68.5137,68.5137,68.5137
91.7256,91.7256,91.7256,91.7256,91.7256
197.956,197.956,197.956,197.956,197.956
168.847,168.847,168.847,168.847,168.847
121.78,121.78,121.78,121.78,121.78
158.436,158.436,158.436,158.436,158.436
189.081,189.081,189.081,189.081,189.081
203.64,203.64,203.64,203.64,203.64
94.66,94.66,94.66,94.66,94.66
92.0086,92.0086,92.0086,92.0086,92.0086
93.7243,93.7243,93.7243,93.7243,93.7243
68.3784,68.3784,68.3784,68.3784,68.3784
61.2022,61.2022,61.2022,61.2022,61.2022
36.423,36.423,36.423,36.423,36.423
43.1,43.1,43.1,43.1,43.1
42.3467,42.3467,42.3467,42.3467,42.3467
76.4626,76.4626,76.4626,76.4626,76.4626
35.6983,35.6983,35.6983,35.6983,35.6983
36.5383,36.5383,36.5383,36.5383,36.5383
58.1799,58.1799,58.1799,58.1799,58.1799
42.826,42.826,42.826,42.826,42.826
48.7747,48.7747,48.7747,48.7747,48.7747
61.4352,61.4352,61.4352,61.4352,61.4352
82.2865,82.2865,82.2865,82.2865,82.2865
90.5552,90.5552,90.5552,90.5552,90.5552
